word,sentence,audio_path,source,license,status
се,Тоа е пакт со кој филозофијата се претвора во брборење за истото.,common_voice_mk_39700995.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,"Не сум будала, барем тоа не сум.",common_voice_mk_39700997.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
библијата,Библијата никаде јасно не издвојува одредена форма на брак.,common_voice_mk_39700998.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
јасно,Библијата никаде јасно не издвојува одредена форма на брак.,common_voice_mk_39700998.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
поради,"Посебно бидејќи некои работи ми се многу блиски, поради некоја причина.",common_voice_mk_39700999.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
некои,"Посебно бидејќи некои работи ми се многу блиски, поради некоја причина.",common_voice_mk_39700999.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
работи,"Посебно бидејќи некои работи ми се многу блиски, поради некоја причина.",common_voice_mk_39700999.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Посебно бидејќи некои работи ми се многу блиски, поради некоја причина.",common_voice_mk_39700999.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,"Не очекува за возврат емоции, само ветувања, што нема да ги исполнам.",common_voice_mk_39701232.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,"Не очекува за возврат емоции, само ветувања, што нема да ги исполнам.",common_voice_mk_39701232.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
очекува,"Не очекува за возврат емоции, само ветувања, што нема да ги исполнам.",common_voice_mk_39701232.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нема,"Не очекува за возврат емоции, само ветувања, што нема да ги исполнам.",common_voice_mk_39701232.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Не очекува за возврат емоции, само ветувања, што нема да ги исполнам.",common_voice_mk_39701232.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Не очекува за возврат емоции, само ветувања, што нема да ги исполнам.",common_voice_mk_39701232.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
една,Филмот се состои од една многу бавна снимка на која едно дете вози велосипед.,common_voice_mk_39701233.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
која,Филмот се состои од една многу бавна снимка на која едно дете вози велосипед.,common_voice_mk_39701233.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Филмот се состои од една многу бавна снимка на која едно дете вози велосипед.,common_voice_mk_39701233.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Многу свет ќе спаселе од безмерен хиперболичен сленг.,common_voice_mk_39701234.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тешка,"Но не мрачна и тешка, туку игриво детска.",common_voice_mk_39701235.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,"Кога денес се зборува за оваа француска актерка, се спомнуваат нејзините извонредни театарски улоги.",common_voice_mk_39701453.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
оваа,"Кога денес се зборува за оваа француска актерка, се спомнуваат нејзините извонредни театарски улоги.",common_voice_mk_39701453.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нејзините,"Кога денес се зборува за оваа француска актерка, се спомнуваат нејзините извонредни театарски улоги.",common_voice_mk_39701453.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Кога денес се зборува за оваа француска актерка, се спомнуваат нејзините извонредни театарски улоги.",common_voice_mk_39701453.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
песната,"Ако песната треба да се појаснува, таа е комуникациски пропуст.",common_voice_mk_39701454.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
треба,"Ако песната треба да се појаснува, таа е комуникациски пропуст.",common_voice_mk_39701454.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Ако песната треба да се појаснува, таа е комуникациски пропуст.",common_voice_mk_39701454.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Го користам неговото име само кога е неопходно.,common_voice_mk_39701573.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Го користам неговото име само кога е неопходно.,common_voice_mk_39701573.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
неговото,Го користам неговото име само кога е неопходно.,common_voice_mk_39701573.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓу,"Во публиката има сѐ повеќе жени, исто како и меѓу лидерите на бендовите.",common_voice_mk_39701574.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
повеќе,"Во публиката има сѐ повеќе жени, исто како и меѓу лидерите на бендовите.",common_voice_mk_39701574.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,"Во публиката има сѐ повеќе жени, исто како и меѓу лидерите на бендовите.",common_voice_mk_39701574.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
уште,"Денес ги објавуваме првите шест од изборот, а деновиве ќе објавиме уште шест.",common_voice_mk_39701575.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,"Денес ги објавуваме првите шест од изборот, а деновиве ќе објавиме уште шест.",common_voice_mk_39701575.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Денес ги објавуваме првите шест од изборот, а деновиве ќе објавиме уште шест.",common_voice_mk_39701575.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,"Таквиот потфат, кој дојде како последица на просветувањето, мора да го сметаме за неуспешен.",common_voice_mk_39701702.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,"Таквиот потфат, кој дојде како последица на просветувањето, мора да го сметаме за неуспешен.",common_voice_mk_39701702.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,"Таквиот потфат, кој дојде како последица на просветувањето, мора да го сметаме за неуспешен.",common_voice_mk_39701702.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
веќе,Наведениве лица веќе не ме оставаа никогаш на мира.,common_voice_mk_39701703.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
